candidate_id,age,gender,education,previous_job_roles,experience (years),languages,skills
39026,56,Male,PhD,Flight Attendant,2,"['Kannada', 'Hindi', 'Konkani']","{'Cabin Crew': 9, 'Emergency Procedures': 7, 'Customer Service': 0, 'Safety Regulations': 3}"
685903,37,Male,High School,Sales Representative,6,"['Sanskrit', 'English']","{'Sales Strategy': 2, 'Negotiation': 9, 'Client Relationship Management': 10, 'CRM Software': 8}"
827685,54,Other,Master's Degree,Event Planner,10,"['Marathi', 'Sanskrit']","{'Event Planning': 0, 'Vendor Management': 1, 'Budgeting': 9, 'Event Coordination': 3}"
164234,38,Female,Master's Degree,Biomedical Engineer,1,['Kannada'],"{'Biomedical Engineering': 7, 'Medical Devices': 9, 'Biomechanics': 8, 'Bioinformatics': 5}"
726301,31,Female,High School,Biologist,4,"['English', 'Kannada']","{'Biology': 9, 'Genetics': 6, 'Ecology': 6, 'Research Methods': 0}"
475246,42,Male,PhD,Plumber,3,['Kannada'],"{'Plumbing': 5, 'Pipefitting': 10, 'Drain Cleaning': 7, 'Plumbing Tools': 9}"
612012,31,Male,Bachelor's Degree,Librarian,2,"['English', 'Kannada', 'Konkani']","{'Library Science': 0, 'Cataloging': 8, 'Reference Services': 0, 'Library Management': 5}"
927344,44,Other,Master's Degree,Interior Designer,3,"['Kannada', 'Hindi', 'Marathi']","{'Interior Design': 10, 'Space Planning': 4, 'Furniture Design': 6, 'Color Theory': 7}"
324523,53,Female,PhD,Biomedical Engineer,6,"['English', 'Sanskrit']","{'Biomedical Engineering': 3, 'Medical Devices': 8, 'Biomechanics': 2, 'Bioinformatics': 4}"
789307,30,Male,High School,Medical Assistant,5,"['Hindi', 'Kannada']","{'Medical Assisting': 1, 'Medical Office Procedures': 8, 'Vital Signs Measurement': 3, 'Electronic Health Records': 5}"
603320,30,Female,High School,Librarian,0,"['Sanskrit', 'Kannada']","{'Library Science': 7, 'Cataloging': 2, 'Reference Services': 2, 'Library Management': 7}"
687477,40,Other,PhD,Teacher,2,"['Kannada', 'Hindi']","{'Teaching': 7, 'Lesson Planning': 4, 'Classroom Management': 1, 'Curriculum Development': 7}"
669272,36,Male,Bachelor's Degree,Biologist,9,['Konkani'],"{'Biology': 2, 'Genetics': 2, 'Ecology': 5, 'Research Methods': 7}"
567645,64,Male,Master's Degree,Architect,1,"['Marathi', 'Sanskrit']","{'AutoCAD': 2, 'Architecture Design': 6, 'Building Regulations': 0, 'Construction Management': 1}"
295129,49,Male,Master's Degree,Civil Engineer,0,['Konkani'],"{'Civil Engineering': 2, 'Structural Analysis': 7, 'Construction Management': 4, 'Geotechnical Engineering': 2}"
605673,60,Male,PhD,Architect,2,['Hindi'],"{'AutoCAD': 0, 'Architecture Design': 5, 'Building Regulations': 2, 'Construction Management': 10}"
879148,43,Male,High School,Chef,9,['Marathi'],"{'Culinary Arts': 1, 'Food Safety': 7, 'Menu Planning': 2, 'Cuisine Techniques': 9}"
937206,42,Male,High School,Interior Designer,6,"['Sanskrit', 'Konkani']","{'Interior Design': 2, 'Space Planning': 1, 'Furniture Design': 4, 'Color Theory': 1}"
82028,56,Other,PhD,Geologist,9,"['Hindi', 'Konkani']","{'Geology': 9, 'Geological Mapping': 0, 'Mineral Exploration': 0, 'Field Work': 5}"
997021,37,Female,Bachelor's Degree,Truck Driver,1,"['Konkani', 'Kannada']","{'Commercial Driving': 1, 'Route Planning': 5, 'Vehicle Maintenance': 7, 'Logistics': 6}"
868233,40,Male,Bachelor's Degree,Interior Designer,9,"['Kannada', 'English', 'Hindi']","{'Interior Design': 3, 'Space Planning': 0, 'Furniture Design': 3, 'Color Theory': 2}"
857451,56,Male,Bachelor's Degree,Environmental Scientist,1,"['Hindi', 'Konkani', 'Kannada']","{'Environmental Science': 2, 'Environmental Impact Assessment': 0, 'Data Analysis': 3, 'Field Sampling': 9}"
552710,38,Male,Bachelor's Degree,Journalist,8,['Marathi'],"{'Journalism': 2, 'News Reporting': 8, 'Investigative Journalism': 7, 'Interviewing': 8}"
533213,50,Other,High School,Web Developer,2,['Marathi'],"{'HTML': 10, 'CSS': 4, 'JavaScript': 9, 'Responsive Web Design': 1}"
591028,40,Other,PhD,Phlebotomist,0,['Marathi'],"{'Phlebotomy': 6, 'Venipuncture': 10, 'Specimen Collection': 6, 'Medical Terminology': 7}"
237741,52,Female,Bachelor's Degree,Quality Assurance Analyst,6,"['Sanskrit', 'Hindi', 'Marathi']","{'Quality Assurance': 4, 'Software Testing': 4, 'Test Automation': 9, 'Bug Tracking': 3}"
983099,42,Female,High School,Phlebotomist,9,"['Hindi', 'Konkani', 'Marathi']","{'Phlebotomy': 3, 'Venipuncture': 9, 'Specimen Collection': 10, 'Medical Terminology': 1}"
846350,29,Female,Master's Degree,Social Worker,9,"['Sanskrit', 'English']","{'Social Services': 4, 'Case Management': 8, 'Counseling': 0, 'Community Outreach': 7}"
629506,50,Other,Bachelor's Degree,Security Guard,8,"['Sanskrit', 'English']","{'Security Operations': 8, 'Surveillance': 7, 'Security Patrolling': 10, 'Emergency Response': 6}"
81355,63,Male,PhD,UX/UI Designer,0,"['Marathi', 'Hindi']","{'User Experience Design': 0, 'User Interface Design': 3, 'Wireframing': 4, 'Prototyping': 2}"
120359,26,Male,Bachelor's Degree,Chef,3,"['Marathi', 'English']","{'Culinary Arts': 0, 'Food Safety': 4, 'Menu Planning': 3, 'Cuisine Techniques': 8}"
84777,47,Other,PhD,Flight Attendant,6,"['Hindi', 'Sanskrit']","{'Cabin Crew': 7, 'Emergency Procedures': 4, 'Customer Service': 9, 'Safety Regulations': 5}"
794966,64,Male,PhD,Veterinarian,7,"['Sanskrit', 'Kannada']","{'Veterinary Medicine': 5, 'Animal Surgery': 8, 'Diagnostic Imaging': 4, 'Preventive Care': 9}"
389298,38,Female,High School,Project Manager,6,['Sanskrit'],"{'Project Management': 9, 'Risk Management': 2, 'Stakeholder Management': 2, 'Agile Methodologies': 5}"
356650,30,Female,High School,Chef,6,"['English', 'Hindi']","{'Culinary Arts': 7, 'Food Safety': 4, 'Menu Planning': 4, 'Cuisine Techniques': 7}"
198323,24,Other,Bachelor's Degree,Dentist,4,['Sanskrit'],"{'Dentistry': 4, 'Oral Surgery': 8, 'Dental Implants': 7, 'Endodontics': 5}"
738838,22,Male,PhD,Plumber,7,['Kannada'],"{'Plumbing': 0, 'Pipefitting': 5, 'Drain Cleaning': 5, 'Plumbing Tools': 4}"
463613,38,Female,Master's Degree,Data Entry Clerk,8,"['Marathi', 'English']","{'Data Entry': 7, 'Typing': 7, 'Data Management': 0, 'Microsoft Excel': 0}"
659216,42,Female,PhD,Truck Driver,6,"['Hindi', 'Marathi', 'Kannada']","{'Commercial Driving': 3, 'Route Planning': 5, 'Vehicle Maintenance': 6, 'Logistics': 2}"
750500,47,Other,PhD,Truck Driver,3,['Kannada'],"{'Commercial Driving': 1, 'Route Planning': 6, 'Vehicle Maintenance': 6, 'Logistics': 3}"
484754,65,Male,Master's Degree,UX/UI Designer,2,"['Kannada', 'Konkani']","{'User Experience Design': 7, 'User Interface Design': 5, 'Wireframing': 9, 'Prototyping': 1}"
349950,55,Male,High School,Project Manager,7,"['Hindi', 'Konkani']","{'Project Management': 2, 'Risk Management': 0, 'Stakeholder Management': 7, 'Agile Methodologies': 3}"
924380,29,Other,High School,Security Guard,9,"['Kannada', 'Konkani']","{'Security Operations': 3, 'Surveillance': 2, 'Security Patrolling': 6, 'Emergency Response': 1}"
439098,57,Other,High School,Sales Representative,4,"['Hindi', 'Kannada']","{'Sales Strategy': 7, 'Negotiation': 8, 'Client Relationship Management': 2, 'CRM Software': 5}"
565974,50,Female,Master's Degree,Customer Service Representative,8,['Hindi'],"{'Customer Support': 2, 'Communication Skills': 8, 'Problem Solving': 2, 'CRM Software': 7}"
462084,52,Other,Master's Degree,Marketing Manager,2,"['English', 'Konkani', 'Kannada']","{'Marketing Strategy': 2, 'Digital Marketing': 10, 'Social Media Marketing': 3, 'Market Research': 3}"
126258,61,Other,Master's Degree,Content Writer,7,"['Konkani', 'Kannada', 'English']","{'Content Writing': 5, 'Copywriting': 3, 'SEO': 7, 'Blogging': 10}"
178370,53,Male,Master's Degree,Architect,7,['Sanskrit'],"{'AutoCAD': 9, 'Architecture Design': 5, 'Building Regulations': 4, 'Construction Management': 7}"
792477,42,Other,Bachelor's Degree,Executive Assistant,2,"['Marathi', 'Konkani', 'Kannada']","{'Administrative Support': 4, 'Calendar Management': 3, 'Meeting Coordination': 1, 'Travel Arrangements': 8}"
